id,gene,biotype,logFC,logCPM,F,PValue,FDR,mC_1,mC_2,mC_3,mdlc_1,mdlc_2,mdlc_3,Prp19_1,Prp19_2,Prp19_3
FBgn0031518,CG3277,protein_coding,1.368662266,1.838017562,111.1382809,6.72E-08,3.61E-07,2.18819733,1.861582033,1.997725827,5.166972818,5.27547118,5.201925773,3.438430807,3.21838376,3.326575701
FBgn0265149,lncRNA:CR44218,ncRNA,1.369035233,2.212139251,117.812254,4.71E-08,2.64E-07,2.67177685,2.651876292,3.06430826,6.602243045,7.549845234,7.522487455,3.647524573,3.885900392,3.494101096
FBgn0030855,CG5800,protein_coding,1.3692283,4.970509932,290.5124727,1.57E-10,3.34E-09,17.55393659,15.85857147,16.38812373,38.78100154,44.5588905,45.40565693,33.52470037,34.0671881,35.73077353
FBgn0036565,CG5235,protein_coding,1.369271397,3.045807578,161.9576346,6.56E-09,5.25E-08,4.61818442,4.267589,4.943524928,11.15204967,12.05149092,12.5503711,7.713236676,8.630036454,7.969422362
FBgn0005696,DNApol-alpha73,protein_coding,1.373574998,3.526279526,143.7099096,1.38E-08,9.46E-08,8.01533055,7.499014416,6.788881836,18.3284008,19.81666151,19.68609828,6.458674084,8.010199582,8.280540953
FBgn0034214,CG6550,protein_coding,1.37757961,3.423746121,145.2228559,1.30E-08,9.01E-08,7.036082022,6.638471778,5.976247601,15.79514885,16.64734145,18.68052155,9.107195112,8.606196574,7.466846177
FBgn0024491,Bin1,protein_coding,1.378541659,3.721340229,127.0326388,2.97E-08,1.79E-07,7.483393078,6.814092724,7.58458619,17.70405825,22.21215608,16.9594383,14.40423717,13.30265288,11.72677765
FBgn0037466,CG1965,protein_coding,1.37918396,5.070308287,299.0256026,1.30E-10,2.96E-09,23.13928005,22.35654649,20.60366383,58.04232799,60.55352697,53.33424268,20.00330355,22.52868632,20.89280998
FBgn0030500,Ndc80,protein_coding,1.379365095,4.745143684,208.001696,1.35E-09,1.59E-08,14.47111715,14.57653856,12.61276052,32.57345781,37.07633444,38.81139415,29.97010636,27.74961998,33.26575701
FBgn0033887,St4,protein_coding,1.381169656,4.160039536,110.6503074,7.58E-08,4.00E-07,8.124135943,10.69531564,9.057485741,20.74683113,22.68318029,29.21973919,20.42149108,20.47845667,19.28935262
FBgn0036105,Blos4,protein_coding,1.381872525,2.142133011,62.37865297,1.99E-06,6.86E-06,2.986103538,2.089889263,2.370183185,5.662141046,6.338640116,7.503149441,3.345500245,4.720296182,4.283863672
FBgn0034869,CG13558,protein_coding,1.383221882,3.32091321,124.4149709,3.37E-08,1.99E-07,5.960117589,4.653955082,6.12861652,14.00823742,13.94904561,15.77981944,10.08296602,10.20346851,8.73525274
FBgn0035702,CG10147,protein_coding,1.385213633,2.332162941,99.9248918,1.28E-07,6.29E-07,3.409235619,2.827497239,3.402905858,7.312701808,9.575249348,8.31534603,3.206104402,3.003824843,3.446236697
FBgn0030217,CG2124,protein_coding,1.386358364,2.308923118,127.8699035,2.85E-08,1.73E-07,2.720134802,2.862621428,2.657991143,6.408481565,7.347977715,7.812557666,4.600062837,4.815655701,4.953965252
FBgn0003977,vir,protein_coding,1.386924211,5.755757789,349.5336296,4.72E-11,1.50E-09,29.28073996,30.76878983,27.64649386,72.33761945,74.32089181,82.76670002,54.66640331,55.71379888,58.44243066
FBgn0032934,CG8679,protein_coding,1.388444884,3.531079872,229.2275915,7.24E-10,9.81E-09,6.431607621,6.26966779,6.12861652,15.96020493,17.29331752,16.05055164,11.82541406,11.56234166,12.08576064
FBgn0037570,CG11693,protein_coding,1.389928458,1.031916067,52.54288082,5.17E-06,1.60E-05,0.906711601,1.194222436,0.795704355,2.432783035,2.294560806,2.88136409,2.555590465,2.693906407,2.536813124
FBgn0038172,Adgf-D,protein_coding,1.391486067,1.429693711,85.50231522,3.23E-07,1.41E-06,1.487007025,1.685961086,1.439039791,3.875229614,4.017163641,4.215687057,2.114170294,2.360148091,2.536813124
FBgn0032194,CG4901,protein_coding,1.392373046,5.06127269,251.3371101,4.01E-10,6.36E-09,21.56764661,19.44123878,23.24472509,51.43290859,55.49338115,61.84296885,21.46695991,22.52868632,22.71165712
FBgn0004556,Dbp73D,protein_coding,1.393181288,5.148015591,238.1593957,5.67E-10,8.17E-09,20.21362395,20.60033703,21.99191398,48.42601747,58.52812286,58.03338009,29.15696394,28.51249613,33.07429941
FBgn0038047,CG5245,protein_coding,1.393396102,1.825955651,63.55024434,1.79E-06,6.24E-06,2.49043453,1.650836897,2.099305106,4.650275536,5.585001376,6.24617853,2.973777996,3.099184362,2.560745324
FBgn0259212,cno,protein_coding,1.394240312,7.323372581,325.8083658,7.47E-11,2.06E-09,83.06687211,98.64628565,87.81528699,248.6031561,235.3371544,224.3403007,150.291952,152.0269129,160.800447
FBgn0032348,CG4751,protein_coding,1.395474569,6.35395865,339.6269344,5.70E-11,1.70E-09,45.89169648,47.90939421,41.02109897,120.4478775,124.034133,110.1493279,81.54656847,80.93639161,83.7387653
FBgn0010520,Bka,protein_coding,1.397852522,3.201044735,98.43126142,1.40E-07,6.80E-07,5.053405988,5.040321165,6.16247628,14.87657591,15.73893761,12.16361082,8.66577494,7.914840063,6.437761608
FBgn0052333,CG32333,protein_coding,1.398169932,2.549504581,49.69325225,9.35E-06,2.72E-05,1.559543953,1.650836897,1.828427028,4.535453918,3.653802105,5.124573716,8.038493644,13.68409095,13.2823706
FBgn0011693,Pdh,protein_coding,1.406430434,2.224296501,8.41109309,0.023339643,0.033609716,1.027606481,2.423569062,2.776500302,3.401590439,8.323670726,4.621785352,6.435441444,8.367797777,4.594982263
FBgn0024364,CG11417,protein_coding,1.406622428,5.794258568,177.4312428,5.47E-09,4.54E-08,29.72805102,30.45267212,24.54832584,72.76102417,85.91481636,65.88461378,66.70091114,59.43282011,63.6596501
FBgn0031851,Aatf,protein_coding,1.409041389,5.759771369,317.0175244,8.92E-11,2.32E-09,29.95775129,29.15307712,32.69159807,78.06434766,90.15403427,75.49560675,50.94918082,50.34982594,50.2576185
FBgn0029857,wuho,protein_coding,1.409291739,2.913151267,128.0438173,2.83E-08,1.72E-07,4.521468516,3.529981025,3.809222975,10.57794157,11.49299078,9.456288858,7.504142911,8.320118018,8.136947757
FBgn0003598,Su(var)3-7,protein_coding,1.410032938,6.580093423,497.424746,4.66E-12,3.84E-10,52.63763079,54.02100315,54.42956384,136.1210284,147.1950664,144.764373,89.30627043,90.35314409,91.75605206
FBgn0031327,CG5397,protein_coding,1.41057785,2.719824363,116.3368288,5.09E-08,2.83E-07,2.36953965,2.52894163,3.165887539,7.355759915,6.627983561,7.445135399,9.990035454,10.65642623,9.285693323
FBgn0264428,lncRNA:CR43846,ncRNA,1.411363837,2.128216764,34.271642,7.56E-05,0.000176982,1.208948801,1.615712708,0.744914715,3.580999217,3.229880314,2.649307921,10.91934108,8.343957898,7.634371572
FBgn0011582,Dop1R1,protein_coding,1.412419374,3.620101766,103.2052595,1.05E-07,5.31E-07,5.512806532,7.586824889,5.400631685,17.78299812,16.72808846,14.65821463,14.56686565,15.35288253,12.75586222
FBgn0027514,CG1024,protein_coding,1.413215862,5.283022739,311.3600866,1.00E-10,2.53E-09,23.19972749,24.09519386,20.51901443,55.9253044,62.12136471,62.61648941,32.61862739,33.85262918,34.89314656
FBgn0034727,mRpS29,protein_coding,1.413917835,4.803126144,376.3136759,2.92E-11,1.16E-09,14.67663844,12.83789119,13.67934295,36.56350904,37.15035253,36.10407218,34.08228375,32.4222364,33.505079
FBgn0266429,AstA-R1,protein_coding,1.413954115,1.05776769,62.91047435,1.90E-06,6.57E-06,0.737458769,0.895666827,0.829564115,2.425606684,2.032133031,2.088505515,2.880847433,3.361423039,3.565897694
FBgn0000038,nAChRbeta1,protein_coding,1.414555268,5.343377657,322.4843565,7.98E-11,2.16E-09,16.64722499,19.23049364,18.36891968,46.67498779,47.60709005,50.29817448,59.28969879,52.1616568,55.11585496
FBgn0033367,PPO2,protein_coding,1.41532289,2.288634757,17.06949953,0.002931354,0.004966601,1.994765522,2.283072305,3.402905858,7.693048418,6.594338975,6.130150446,2.694986309,7.34268295,5.432609238
FBgn0053543,CG33543,protein_coding,1.415588915,1.643111255,66.65741389,1.37E-06,4.93E-06,1.112232897,1.685961086,1.439039791,3.796289751,3.478850255,4.002968903,4.251573228,4.624936663,3.661626491
FBgn0262619,DNAlig1,protein_coding,1.417428373,4.212442955,164.865264,5.87E-09,4.83E-08,13.79410582,10.34407375,11.98635496,29.10010386,32.09693562,35.42724169,11.22136541,10.91866491,11.10454047
FBgn0036686,CG7728,protein_coding,1.418391809,5.703279152,347.2566259,4.93E-11,1.53E-09,32.38773838,32.20888159,29.33948185,80.53301245,91.53346232,78.99578729,42.39956908,40.48011574,40.3018236
FBgn0033998,row,protein_coding,1.418818326,5.971178808,425.8634015,1.30E-11,7.08E-10,39.46008886,36.21303917,37.99065047,99.43552134,104.3184052,100.1902507,45.81476725,51.27958125,49.18066953
FBgn0035656,CG10479,protein_coding,1.424143274,3.50240503,143.5400318,1.39E-08,9.51E-08,6.661307893,6.058922654,4.943524928,16.48407856,16.53294986,14.40682045,11.66278558,12.51593685,12.30115043
FBgn0038974,CG5377,protein_coding,1.425147794,1.953870675,97.33845432,1.50E-07,7.19E-07,2.514613506,2.704562576,2.133164866,6.559184938,6.863495667,6.323530586,2.462659903,2.47934749,1.962440341
FBgn0264950,asRNA:CR44119,ncRNA,1.43020821,1.357508331,64.7487458,1.61E-06,5.70E-06,1.728796785,1.808895749,1.337460511,4.162283659,5.194724172,3.770912735,1.463656357,1.311193384,1.34020316
FBgn0035033,CG3548,protein_coding,1.430489182,4.259760282,184.1816966,2.92E-09,2.84E-08,11.36411873,11.52073409,10.69968409,29.12880926,34.62700853,26.72513538,17.35478252,15.32904265,14.93369235
FBgn0039916,Ekar,protein_coding,1.43700743,2.365859603,115.0435794,5.45E-08,3.01E-07,2.756403266,2.915307712,2.641061263,8.575739608,7.5363874,6.362206614,4.785923962,5.340133054,4.930033053
FBgn0031611,FIG4,protein_coding,1.439431169,3.094485866,148.7563629,1.12E-08,7.99E-08,4.352215683,5.619870288,5.214403006,13.34801311,12.87914775,14.94828484,6.876861615,6.55596692,6.461693807
FBgn0053288,CG33288,protein_coding,1.439868095,2.489092286,76.63345968,6.14E-07,2.46E-06,2.333271186,3.494856835,2.759570422,7.298349106,7.374893384,8.605416241,5.715229585,7.271163311,5.408677039
FBgn0011774,Irbp,protein_coding,1.440369022,4.438456129,236.2419452,5.97E-10,8.43E-09,12.27083033,11.55585828,10.91977253,30.15502747,32.17095371,32.02375122,23.464967,19.09574365,23.04670791
FBgn0039306,RIOK2,protein_coding,1.441265335,4.191135017,154.8911042,8.68E-09,6.49E-08,10.07054351,12.4690872,8.905116822,28.7125809,27.60201885,29.06503508,17.09922347,15.13832361,14.74223476
FBgn0001323,knrl,protein_coding,1.44157226,1.697047666,73.21997713,7.99E-07,3.09E-06,1.910139106,2.26551021,1.50675931,4.743568101,5.477338699,5.221263787,2.625288387,2.145589174,2.632541921
FBgn0086712,Egm,protein_coding,1.44221066,4.741051121,207.5494514,1.37E-09,1.60E-08,17.88035277,15.99906823,13.25609595,41.20660822,44.14842654,42.83370106,20.04976883,22.29028753,22.32874193
FBgn0015925,csul,protein_coding,1.442691715,4.38253303,166.8870535,5.44E-09,4.52E-08,14.06007456,10.67775355,11.90170556,31.50418149,32.15076696,36.08473417,15.10121638,17.33159255,18.28420025
FBgn0034540,Lrt,protein_coding,1.443272026,2.46924523,76.44681322,6.22E-07,2.49E-06,2.85311917,2.247948115,3.335186338,7.628461258,6.816393246,8.547402199,5.087948289,6.985084754,6.054846419
FBgn0015926,dah,protein_coding,1.443572166,1.012360957,53.20170595,4.83E-06,1.51E-05,0.725369281,1.088849868,0.897283634,2.282079661,2.213813799,2.88136409,2.787916871,2.741586166,2.488948726
FBgn0030411,CG2540,protein_coding,1.444267094,3.127202841,195.3799453,2.01E-09,2.13E-08,4.932511108,4.601268798,4.367909011,11.84815573,12.42158137,13.61396187,8.898101346,8.749235853,8.807049337
FBgn0031634,Ir25a,protein_coding,1.444613253,2.597938082,105.0347131,9.46E-08,4.85E-07,2.877298146,3.51241893,3.555274777,7.779164632,9.010020293,10.28782346,5.157646211,5.626211611,6.270236213
FBgn0038855,CG5745,protein_coding,1.446967582,4.100096554,163.2951852,6.23E-09,5.04E-08,11.69053491,9.184975502,9.006696101,26.56685191,24.95082543,30.08994982,14.47393509,13.66025107,14.11999758
FBgn0030970,CG7326,protein_coding,1.448887985,2.994253552,145.821452,1.26E-08,8.85E-08,4.61818442,3.898785012,4.130890693,10.12583145,11.76887639,12.70507521,7.573840833,8.534676935,7.969422362
FBgn0267539,CR45879,pseudogene,1.44894427,1.724598556,92.40436948,2.04E-07,9.42E-07,2.055212962,2.669438387,2.370183185,6.229072786,6.601067892,6.516910726,0.650513937,0.83439579,0.646169381
FBgn0051721,Trim9,protein_coding,1.450802855,3.26324325,140.5958959,1.59E-08,1.06E-07,5.621611925,4.302713189,5.840808562,13.50589284,15.14679289,14.4841725,8.572844378,9.178353687,9.237828925
FBgn0052195,CG32195,protein_coding,1.453493583,1.697671479,70.71560182,9.76E-07,3.68E-06,1.704617809,1.28203291,1.794567268,4.126401903,4.589121613,4.409067198,3.879850979,2.956145084,4.140270477
FBgn0030221,Rab9Db,protein_coding,1.454077269,3.888682261,158.8899066,7.40E-09,5.76E-08,7.398766662,7.165334617,7.229058713,17.6825292,21.80169212,20.24690068,19.79420978,16.52103664,15.19694655
FBgn0039585,CG1894,protein_coding,1.455102261,3.70371264,150.0123406,1.06E-08,7.65E-08,8.087867478,6.620909683,7.838534389,17.91934879,21.88243913,22.08401202,10.3617577,10.108109,11.75070985
FBgn0037435,CG18048,protein_coding,1.459636138,2.722506961,110.3773661,7.01E-08,3.75E-07,4.267589267,3.407046362,3.301326578,9.637839576,11.39878594,9.185556662,6.412208803,5.912290167,5.241151644
FBgn0052745,CR32745,pseudogene,1.459742622,1.333009713,50.74906753,6.24E-06,1.89E-05,1.511186001,1.159098247,1.337460511,2.927951264,3.283711653,4.911855562,2.602055746,2.336308211,2.297491131
FBgn0035687,Prdm13,protein_coding,1.459789182,3.103933879,162.308225,6.47E-09,5.21E-08,3.856546675,3.951471296,3.758433335,11.91991924,9.682912025,10.2104714,11.59308765,12.01529937,10.26691349
FBgn0286198,LKRSDH,protein_coding,1.464406358,3.635504285,229.3628941,7.21E-10,9.78E-09,7.725182838,8.254184486,7.093619674,20.94059262,21.02786663,21.71658975,7.643538754,8.463157296,8.160879957
FBgn0013279,Hsp70Bc,protein_coding,1.465754787,2.383348306,30.31348856,0.00024008,0.000506038,2.393718626,1.598150613,3.1150979,9.049378783,5.517712203,5.027883646,5.970788632,6.722846077,7.299320782
FBgn0035241,CG12105,protein_coding,1.467006272,2.635608119,94.06349535,1.84E-07,8.59E-07,2.55088197,3.126052848,1.946936187,7.398818021,6.715459486,6.961685049,8.572844378,9.345232845,9.357489921
FBgn0024294,Spn43Aa,protein_coding,1.468366598,4.035530144,136.1013522,1.94E-08,1.25E-07,6.020565029,6.339916169,6.501073878,15.35021508,17.29331752,19.58940821,28.99433546,21.05061378,26.6844022
FBgn0264339,CG43795,protein_coding,1.470953181,1.610860744,84.18318441,3.54E-07,1.52E-06,1.221038289,0.930791016,1.303600751,3.308297874,3.01455496,3.287462384,4.437434353,5.054054498,5.073626249
FBgn0030189,CG2909,protein_coding,1.470989518,5.771065163,364.4188608,3.60E-11,1.28E-09,28.93014481,30.71610354,26.42754251,73.95229846,81.97167081,82.728024,57.80280979,55.28468104,53.24914341
FBgn0259861,Su(Ste):CR42430,ncRNA,1.471455009,2.705780888,32.89419038,0.000199573,0.000427709,3.904904627,5.426687247,3.08123814,13.2906023,13.37708763,7.63851554,2.950545355,3.909740272,3.996677281
FBgn0027090,GlnRS,protein_coding,1.47193458,6.302990251,369.1173088,3.31E-11,1.23E-09,43.34081451,44.53747203,39.3111811,111.2549717,125.0636573,116.5115345,78.0152071,71.87723732,80.19679981
FBgn0003710,tipE,protein_coding,1.472255992,3.601685011,125.6951093,3.17E-08,1.90E-07,5.3435537,4.970072786,5.112823727,14.76893064,15.97444972,12.02824472,19.39925489,17.14087351,14.43111617
FBgn0264606,Fife,protein_coding,1.473121373,1.988720464,117.2135828,4.86E-08,2.71E-07,2.575060946,2.581627914,2.471762464,7.118940327,7.273959624,6.787642923,1.858611247,1.764151098,2.321423331
FBgn0002926,ndl,protein_coding,1.474052577,2.965927217,155.359648,8.51E-09,6.42E-08,4.291768243,5.532059815,5.214403006,14.29529146,13.80100943,13.63329989,4.553597556,4.028939671,4.02060948
FBgn0022960,vimar,protein_coding,1.474919961,5.079665719,202.0532139,1.62E-09,1.81E-08,20.9752617,19.52904925,19.75716983,53.12652746,60.02867142,54.37849544,24.69629695,21.43205186,29.65199492
FBgn0040298,Myt1,protein_coding,1.47567128,4.621999718,259.4241621,3.27E-10,5.59E-09,12.4038147,11.69635504,10.75047373,29.95408964,34.06177948,32.97131391,28.34382152,28.22641757,33.00250282
FBgn0005558,ey,protein_coding,1.476477814,2.222054186,155.6691241,8.41E-09,6.35E-08,2.587150434,2.774810955,2.437902704,7.240938296,7.273959624,7.193741217,3.833385698,3.885900392,4.164202676
FBgn0086444,l(2)37Cb,protein_coding,1.477547063,5.667202693,281.084265,1.95E-10,3.88E-09,33.80220848,32.33181625,28.73000617,85.74304338,98.0134097,80.40746231,31.57315856,31.56400073,34.22304498
FBgn0031894,CG4496,protein_coding,1.477683492,1.886263211,101.8527488,1.14E-07,5.69E-07,1.728796785,1.685961086,1.642198349,4.277105277,4.716971042,5.124573716,3.92631626,5.125574137,4.906100854
FBgn0003512,Sry-delta,protein_coding,1.478052192,5.075759857,282.6673928,1.88E-10,3.81E-09,19.54870211,18.19433006,17.57321533,46.43099185,54.9685256,52.77344027,32.99034964,28.29793721,32.21274024
FBgn0004841,TkR86C,protein_coding,1.4785088,2.583780751,93.39064219,1.92E-07,8.90E-07,2.998193026,2.722124671,3.589134537,7.628461258,7.819001927,10.55855566,6.110184475,5.67389137,6.557422604
FBgn0037741,CG16908,protein_coding,1.479046586,2.761999018,86.98424386,2.92E-07,1.29E-06,4.110425923,3.108490753,4.164750453,9.731132141,9.884779545,12.20228685,4.71622604,5.959969927,6.653151402
FBgn0034814,CG9890,protein_coding,1.47925683,4.034483144,219.1213402,9.66E-10,1.23E-08,10.27606481,8.535178,9.345293699,24.16277428,27.48762726,26.91851552,12.77795233,14.3277677,12.99518421
FBgn0035158,CG13895,protein_coding,1.481210851,3.141060524,129.3624012,2.65E-08,1.63E-07,5.549074996,4.706641366,4.892735288,14.50340565,15.64473277,12.14427281,6.969792177,6.246048483,7.969422362
FBgn0015270,Orc2,protein_coding,1.481581022,2.80755464,140.4468264,1.60E-08,1.06E-07,4.775347764,4.566144609,4.164750453,10.62099968,12.94643693,14.21344031,3.624291932,3.671341475,3.541965494
FBgn0053988,Mid1,protein_coding,1.481702607,4.40161802,185.9794141,2.74E-09,2.70E-08,11.71471388,11.08168172,9.2606443,30.57843219,32.5141285,26.43506517,22.39626553,21.28901258,24.50657207
FBgn0266346,CngB,protein_coding,1.483986953,1.72850844,98.36902938,1.40E-07,6.82E-07,1.849691665,1.721085276,2.031585587,5.626259291,4.925567479,5.124573716,2.694986309,2.956145084,2.249626733
FBgn0030395,Mks1,protein_coding,1.486169321,4.70888071,220.7290578,9.22E-10,1.18E-08,15.30529182,15.56001586,13.06986727,42.03906496,44.87514961,36.1234102,24.4407379,21.31285246,21.94582675
FBgn0053111,CG33111,protein_coding,1.487835592,5.094782169,455.7915519,8.29E-12,5.48E-10,19.22228594,20.6881475,18.9445356,56.60705776,54.10049526,54.33981941,26.81046724,27.4873813,28.67077475
FBgn0029713,CG11436,protein_coding,1.490260236,2.497992402,125.1381846,3.26E-08,1.94E-07,2.97401405,2.423569062,2.556411863,7.176351136,6.688543817,8.566740213,6.621302568,7.104284153,6.557422604
FBgn0086673,CG13272,protein_coding,1.491021208,1.141014017,45.38491172,1.14E-05,3.23E-05,1.148501361,1.229346626,0.965003154,3.502059354,2.920350117,2.97805416,1.510121638,2.860785565,2.297491131
FBgn0260741,CG3281,protein_coding,1.493894716,5.075366855,213.8380601,1.13E-09,1.37E-08,19.62123904,17.57965675,19.07997464,45.90711822,51.40219942,61.37885651,31.71255441,28.41713661,27.83314777
FBgn0036000,CG3434,protein_coding,1.494764,4.682433903,256.9409968,3.48E-10,5.81E-09,15.40200772,13.62818545,16.15110541,37.52514009,44.18880005,45.69572714,18.63257775,19.09574365,20.0791152
FBgn0034321,CG14502,protein_coding,1.495651733,1.612478279,83.78617076,3.64E-07,1.56E-06,1.160590849,1.088849868,1.52368919,3.659939079,3.673988857,3.287462384,3.92631626,4.553417024,4.594982263
FBgn0005617,msl-1,protein_coding,1.497391222,6.01319409,370.1916853,3.25E-11,1.22E-09,37.01801229,38.0746212,37.65205287,104.1001496,118.092499,96.01323963,48.53298619,50.68358426,50.3294151
FBgn0038640,CG7706,protein_coding,1.49807637,6.057231351,273.8998763,2.30E-10,4.36E-09,39.65352067,39.11078479,35.99292465,104.8106083,123.0449821,96.22595779,54.24821578,49.84918847,55.59449894
FBgn0031266,Sf3b1,protein_coding,1.498313719,6.683781829,456.3342547,8.23E-12,5.48E-10,53.72568472,54.23174828,48.35173696,139.1925066,151.8043748,150.6624673,108.4964316,110.3071234,108.1017442
FBgn0039081,Irk2,protein_coding,1.501318177,3.050068003,185.0703589,2.83E-09,2.77E-08,4.315947219,4.372961568,4.58799745,12.91743205,11.68812939,12.99514542,6.876861615,8.391637657,7.897625764
FBgn0051690,CG31690,protein_coding,1.501976449,2.16987267,151.5364151,9.95E-09,7.26E-08,2.272823746,2.318196494,2.420972824,6.918002495,6.796206494,6.130150446,4.437434353,4.577256904,4.116338277
FBgn0034002,CG8079,protein_coding,1.503067142,4.254609428,325.081209,7.58E-11,2.08E-09,10.61457047,11.36267524,10.53038529,29.22927818,30.19938094,32.73925774,14.98505318,15.68664085,15.81918373
FBgn0039016,Dcr-1,protein_coding,1.503966406,7.182659576,523.0873964,3.35E-12,3.41E-10,61.07609343,62.34543601,60.32116205,176.8539974,177.9394896,166.2875826,194.0622469,197.3465242,211.2255909
FBgn0035522,CG1273,protein_coding,1.504165059,2.588807188,164.2637027,6.00E-09,4.90E-08,2.67177685,2.739686766,2.319393545,7.736106525,7.347977715,6.845656965,8.084958926,8.486997176,7.801896967
FBgn0037153,olf413,protein_coding,1.510021636,1.69401881,113.38617,5.95E-08,3.26E-07,1.970586546,1.826457844,1.845356908,5.468379566,5.692664054,4.911855562,2.230333497,2.40782785,1.962440341
FBgn0036184,PCID2,protein_coding,1.510050527,4.005841204,154.9506349,8.66E-09,6.48E-08,8.801147271,8.30687077,7.70309535,22.33280474,20.75198102,27.69203608,18.19115758,14.99528434,15.46020074
