id,gene,logFC,logCPM,F,PValue,FDR,13__13_S13,14__14_S14,15__15_S15,Wyr_34_S2,Wyr_53_S5
ENSG00000007047,MARK4,1.209488451,7.652346124,23.28417699,0.002471663,0.020885531,6.792544887,7.339143635,6.944251475,8.40353588,8.083948324
ENSG00000163359,COL6A3,1.210226511,7.9475849,38.86777558,0.00060235,0.011243269,7.371947104,7.388693153,7.251968528,8.484627776,8.609052982
ENSG00000178947,SMIM10L2A,1.211243757,5.843772993,18.64787335,0.004277678,0.028169054,4.864512801,5.274510761,5.498990978,6.31723583,6.559808733
ENSG00000074370,ATP2A3,1.212844753,4.22892801,14.14136759,0.008396605,0.041199442,3.528654022,3.291177225,3.970371485,5.04131028,4.573449397
ENSG00000106236,NPTX2,1.212975097,8.015357823,17.12163429,0.005420713,0.031988695,6.906006273,7.59240938,7.610934676,8.3817605,8.81929785
ENSG00000162004,CCDC78,1.213718036,3.868935439,18.44159428,0.004368241,0.028444722,3.223699762,3.304352295,3.268876351,4.714520712,4.163835304
ENSG00000205730,ITPRIPL2,1.21392274,5.568574424,16.35417597,0.005964853,0.033699391,4.878060901,5.073714812,4.919759753,6.498561615,5.741521199
ENSG00000164638,SLC29A4,1.21396361,4.125480118,14.32791122,0.008131859,0.040635144,3.223699762,3.61044878,3.687292878,5.017724805,4.351972489
ENSG00000105397,TYK2,1.213992907,5.60155229,25.95664314,0.001816831,0.017761876,5.055476388,4.817590756,5.089686466,6.171662584,6.232079551
ENSG00000172375,C2CD2L,1.214183627,4.196512344,19.86167491,0.003629394,0.025689101,3.371504325,3.67273187,3.70733113,4.944562708,4.626492317
ENSG00000167549,CORO6,1.214941361,3.152076164,13.92125944,0.008642535,0.041900096,2.135648054,2.915320759,2.504655505,3.649612712,3.834742959
ENSG00000168101,NUDT16L1,1.215417593,4.561527414,18.97865718,0.004067432,0.027474242,3.917796437,3.957608155,3.986859946,4.867491274,5.404496964
ENSG00000015413,DPEP1,1.215476942,5.832057596,13.78600509,0.009011842,0.042927221,5.031428443,5.264433751,5.350813549,5.915033208,6.81417727
ENSG00000104856,RELB,1.215547537,3.351362386,17.25241707,0.005146248,0.031101159,2.977441807,2.631537685,2.614844463,4.139356332,3.722280652
ENSG00000149792,MRPL49,1.215858803,5.62907744,23.84208821,0.002271846,0.019918612,4.977907284,5.02281428,5.054920714,6.421270551,6.010547394
ENSG00000136444,RSAD1,1.216686644,4.859413373,19.56911213,0.003767341,0.026294929,4.238039128,4.130307749,4.372925282,5.206887496,5.675095762
ENSG00000105607,GCDH,1.216854121,4.109972441,23.50085721,0.002358838,0.020380232,3.562611205,3.417807717,3.5274173,4.799962528,4.610783203
ENSG00000054967,RELT,1.217332067,4.693962968,19.68403114,0.003712347,0.02601947,3.909024255,3.940832701,4.360325048,5.26814016,5.320071293
ENSG00000101194,SLC17A9,1.217579625,2.82055853,15.3578831,0.006808649,0.036540834,2.135648054,2.166890467,2.360256948,3.689964542,3.067511282
ENSG00000280071,GATD3B,1.217834524,3.611886526,12.91170058,0.010422202,0.04683629,2.760529755,3.18120716,3.050963434,3.748451917,4.557148628
ENSG00000225151,GOLGA2P7,1.219496927,5.393690277,21.90861012,0.002828065,0.022328577,4.721537366,4.572820807,5.015283351,5.902209565,6.084446508
ENSG00000188483,IER5L,1.21950201,3.557817191,16.10388191,0.006080035,0.034110236,2.740891065,2.880556451,3.199832335,4.386492648,3.879132436
ENSG00000258839,MC1R,1.219532237,5.978739438,27.25525874,0.001595507,0.016809272,5.346093336,5.274510761,5.46996172,6.695987366,6.458130349
ENSG00000170909,OSCAR,1.22034376,1.211459321,14.49624664,0.007800184,0.039732997,0.941571869,0.430103223,0.527134233,1.969964977,1.557798476
ENSG00000186350,RXRA,1.220728419,6.84479213,32.32950773,0.001004815,0.013699579,6.108232845,6.312495798,6.262161279,7.349067477,7.54265072
ENSG00000146828,SLC12A9,1.220811953,5.00022807,20.06261296,0.003538472,0.025431347,4.151435418,4.594434406,4.385416421,5.733899377,5.458155212
ENSG00000077463,SIRT6,1.221797807,3.900431298,23.63009995,0.002325384,0.020177709,3.165962903,3.317408135,3.385394112,4.464165277,4.53512375
ENSG00000106367,AP1S1,1.222401019,4.524488065,12.42457446,0.011385959,0.049407447,3.67035479,4.152333758,3.876154136,4.639238068,5.489990214
ENSG00000126903,SLC10A3,1.223787733,4.003227219,15.36876604,0.006860247,0.036700686,2.908698777,3.652268152,3.516101668,4.649505639,4.557148628
ENSG00000174807,CD248,1.223884794,4.459773395,21.38373444,0.003009363,0.023109327,4.043354275,3.835864828,3.635944687,5.037406047,5.086373181
ENSG00000147799,ARHGAP39,1.22428772,7.141024453,32.13810208,0.00102131,0.013790003,6.362309868,6.622309129,6.574576754,7.858033657,7.626414878
ENSG00000132514,CLEC10A,1.224964196,2.253864904,15.72312324,0.006438371,0.035334559,1.456908475,1.61053309,1.884883503,3.064757276,2.579116699
ENSG00000167281,RBFOX3,1.225305611,4.544581977,17.06733044,0.005283322,0.031546962,3.827577759,3.789769194,4.149483282,5.392554232,4.852587316
ENSG00000124067,SLC12A4,1.225624031,6.400543909,27.38103903,0.001575992,0.016761542,5.623160832,5.829025562,5.885001849,7.13922289,6.860301833
ENSG00000182183,SHISAL2A,1.226042466,1.297688554,14.64675523,0.0076139,0.039163518,0.796913992,0.610645496,0.77511283,2.154307227,1.51342756
ENSG00000157778,PSMG3,1.226172486,3.601504142,22.80615287,0.00254992,0.021155017,2.943479696,3.062157744,2.97034174,4.072249398,4.320126012
ENSG00000162512,SDC3,1.226202759,4.932064137,25.18477806,0.001967727,0.018528109,4.258901452,4.277863032,4.410078853,5.575992734,5.495703673
ENSG00000274070,CASTOR2,1.2263505,7.029911859,29.9625668,0.00123642,0.015030898,6.288137029,6.50880354,6.42982744,7.800454149,7.451518596
ENSG00000233334,FAM53B-AS1,1.226911291,2.32230293,15.27154252,0.006900249,0.036822336,1.304707493,1.949311475,1.849256437,3.002035795,2.816752689
ENSG00000168924,LETM1,1.227525772,7.190497055,35.64683789,0.000767196,0.012258378,6.510296741,6.668893353,6.530267705,7.700302146,7.888796262
ENSG00000136807,CDK9,1.227678956,6.93422603,22.6916502,0.002617997,0.021427582,6.299928457,6.216449408,6.42227006,7.815350929,7.202674461
ENSG00000174672,BRSK2,1.22775801,5.972079322,17.09465205,0.005396192,0.031901238,4.986271654,5.652247676,5.347625246,6.778998356,6.345578544
ENSG00000159228,CBR1,1.22788281,4.2546985,21.08276875,0.003120241,0.023584032,3.446166943,3.770910494,3.687292878,4.709622261,4.992510583
ENSG00000204991,SPIRE2,1.229349759,5.518207859,17.62173258,0.004943128,0.030486853,4.864512801,4.928110572,4.906820559,6.445043101,5.712375687
ENSG00000225138,SLC9A3-AS1,1.230198543,6.470805581,19.85935627,0.003693492,0.025955004,5.6654435,6.181174047,5.638584045,7.23863585,6.898542372
ENSG00000120318,ARAP3,1.230535299,4.065008525,19.2032625,0.003949702,0.026958608,3.105818732,3.61044878,3.582701256,4.679877057,4.657406517
ENSG00000197785,ATAD3A,1.230537903,5.479918896,25.43585019,0.001916897,0.018255506,4.706428523,4.817590756,5.039196208,6.056782037,6.116319505
ENSG00000169093,ASMTL,1.231986513,4.931438792,15.33541742,0.006929658,0.036907722,3.909024255,4.583668081,4.366638921,5.301078259,5.741521199
ENSG00000183506,PI4KAP2,1.23266482,6.226668534,15.04193389,0.007369386,0.03831345,5.375047097,5.314129351,6.017298496,7.052899266,6.578773709
ENSG00000215440,NPEPL1,1.234652232,5.627003504,23.14659437,0.002453838,0.020826866,4.736489618,5.198924212,5.043143431,6.302671545,6.165537076
ENSG00000188152,NUTM2G,1.234782306,3.695285655,13.73697446,0.009033246,0.042982004,2.617090203,3.405633275,3.112366322,4.492960135,4.07503378
ENSG00000145014,TMEM44,1.235755012,4.138639088,13.03372531,0.010232589,0.046407848,3.223699762,3.599801744,3.697346794,5.094888345,4.280958427
ENSG00000163820,FYCO1,1.235842282,5.964614282,25.83336989,0.001839886,0.017873027,5.234662403,5.387152181,5.397811395,6.380244188,6.745102955
ENSG00000233937,"CTC-338M12,4",1.236221189,2.493480997,12.67208056,0.010810564,0.047865194,1.942844034,2.250950405,1.334627807,3.064757276,3.112827208
ENSG00000169992,NLGN2,1.2362348,5.372879979,23.02863077,0.002486584,0.020920698,4.601444831,4.631496139,4.986874649,6.054852063,5.905015553
ENSG00000204054,LINC00963,1.23776149,5.345380377,15.55272638,0.006773674,0.036434483,4.470440378,4.756590209,4.906820559,6.271433228,5.548881958
ENSG00000146232,NFKBIE,1.238003842,4.407235936,13.1057557,0.010106585,0.046107184,4.128947083,3.751802006,3.385394112,5.281405776,4.687672159
ENSG00000142409,ZNF787,1.238964176,5.516457296,23.18610587,0.002442996,0.020790802,4.823087986,5.014821548,4.831222104,6.32366195,5.898560695
ENSG00000133612,AGAP3,1.239052103,5.985123566,24.29309541,0.002163216,0.019420012,5.125304783,5.432858864,5.496114197,6.730250846,6.44785174
ENSG00000186174,BCL9L,1.239287273,6.153446167,22.48675527,0.002644603,0.021453931,5.170047374,5.710316463,5.646389498,6.777828781,6.751086683
ENSG00000253669,GASAL1,1.239789338,2.291931748,14.68203305,0.007588121,0.0390548,1.872391124,1.808458056,1.334627807,3.110071333,2.621541362
ENSG00000074842,MYDGF,1.2400053,5.282284861,20.00731877,0.00356319,0.025516796,4.701356874,4.794433232,4.45817386,6.117216234,5.626448067
ENSG00000157368,IL34,1.240212026,2.97631116,13.0552276,0.010100007,0.046102175,2.010016029,2.355914904,2.656666814,3.238052518,3.852662975
ENSG00000233003,CICP26,1.240726045,1.070380686,16.57165764,0.005674835,0.032739993,0.636118233,0.223691541,0.614616105,1.796023522,1.46764857
ENSG00000161509,GRIN2C,1.241074078,5.825200943,17.41322989,0.005144835,0.031101159,4.770787103,5.417783627,5.328346029,6.615783117,6.232079551
ENSG00000065717,TLE2,1.241267699,5.172136329,22.51721702,0.002635376,0.021443938,4.279466388,4.599787587,4.727112475,5.771991232,5.793471833
ENSG00000158715,SLC45A3,1.241378706,3.837940964,18.35428168,0.004419879,0.028678931,2.890988738,3.368481121,3.347590895,4.592107674,4.280958427
ENSG00000117676,RPS6KA1,1.24170829,4.415894573,17.84998624,0.004734374,0.029644898,3.562611205,3.61044878,4.134761506,5.068348017,4.980336451
ENSG00000167378,IRGQ,1.241825913,6.476205441,26.63851936,0.001695925,0.017324794,5.711575702,5.893651015,5.932591563,7.273906788,6.875719894
ENSG00000142327,RNPEPL1,1.242160739,5.505344118,28.87543225,0.001366401,0.015735645,4.837028837,4.940821525,4.858358539,6.056782037,6.174470013
ENSG00000174600,CMKLR1,1.24375895,3.758398376,14.67622909,0.007697385,0.039412205,3.010622779,2.982432887,3.385394112,4.674859348,3.972232555
ENSG00000169418,NPR1,1.244061905,3.237324339,18.17113522,0.004530828,0.02898524,2.573344306,2.500298427,2.775317148,4.064596676,3.578933781
ENSG00000280789,PAGR1,1.244229092,4.838012786,18.2583525,0.004477542,0.028830707,4.07506958,4.380955304,4.164056347,5.704655591,5.138432556
ENSG00000234743,EIF5AP4,1.244630004,1.556811135,13.94679785,0.008610221,0.041856967,0.941571869,1.330449258,0.527134233,2.065078423,2.213572745
ENSG00000105429,MEGF8,1.245109573,7.483286601,40.21537968,0.000547193,0.010986308,6.943001512,6.822168886,6.790722723,8.137390634,8.056185078
ENSG00000129566,TEP1,1.245730482,5.662915846,25.1469251,0.001975543,0.018544846,4.926676354,5.058243513,5.112406757,6.449457171,6.07874803
ENSG00000213901,SLC23A3,1.246197445,1.164921588,13.76881842,0.008864296,0.042499508,0.35533608,0.845077028,0.527134233,2.00237121,1.420369202
ENSG00000226091,LINC00937,1.246921357,2.678030339,17.69987052,0.004833643,0.030098464,1.835831011,2.107999963,2.227797921,3.464287027,3.067511282
ENSG00000234616,JRK,1.249077232,7.086304003,29.7020481,0.001266037,0.015204192,6.184725647,6.623623654,6.518974496,7.648772315,7.752866838
ENSG00000104870,FCGRT,1.250013724,5.924615145,14.38388241,0.00817548,0.040730041,5.455568097,5.226870573,5.18208092,6.001742243,6.930532085
ENSG00000144791,LIMD1,1.250237618,5.038205763,19.24275057,0.003929468,0.026897192,4.027231278,4.561891356,4.571832249,5.716912621,5.584169579
ENSG00000204843,DCTN1,1.250614274,8.832485398,39.91545367,0.000558877,0.011056911,8.072398174,8.301036052,8.213956691,9.458218258,9.439701966
ENSG00000128165,ADM2,1.251194969,3.18931172,14.32712209,0.008111902,0.040584551,2.278710959,2.808409055,2.571773435,4.079861742,3.443599921
ENSG00000140320,BAHD1,1.251255607,7.03823411,31.17116363,0.001110304,0.014414245,6.229452143,6.469867981,6.50043237,7.794105064,7.499937738
ENSG00000039650,PNKP,1.252478824,5.800794178,24.94371589,0.002018208,0.018760415,4.91357923,5.198924212,5.357169094,6.462618925,6.369113624
ENSG00000214922,HLA-F-AS1,1.252515314,1.906636388,17.44919922,0.005005593,0.030674872,1.304707493,0.982563181,1.571695013,2.441079506,2.55742717
ENSG00000133315,MACROD1,1.252671453,3.074328293,16.49122702,0.005741924,0.032949476,2.074199137,2.751827487,2.458110225,3.719504597,3.642119767
ENSG00000099330,OCEL1,1.25310547,2.813434577,21.26602363,0.003052103,0.023289224,2.194586243,2.304387041,2.081936465,3.291481419,3.535218032
ENSG00000006788,MYH13,1.253325598,1.813886319,20.72892277,0.003257566,0.024189638,1.250183591,1.277986894,1.112204575,2.554698796,2.241044589
ENSG00000265273,PGDP1,1.25411905,1.045427991,15.83475276,0.006330503,0.03495693,0.636118233,0.523196705,0.227499286,1.832530051,1.371487764
ENSG00000141574,SECTM1,1.254470038,1.960372039,13.37482825,0.009553922,0.044552312,1.250183591,1.166966905,1.614768348,2.86776743,2.157008069
ENSG00000128159,TUBGCP6,1.254591206,7.553696478,38.95891864,0.000598396,0.011243269,6.779369094,6.931290387,7.032273159,8.193728253,8.148840793
ENSG00000133488,SEC14L4,1.25475642,4.837080905,22.98079506,0.002500026,0.020984254,3.986117409,4.264442681,4.341215923,5.535044728,5.364463754
ENSG00000068394,GPKOW,1.255805421,4.261512255,23.24965034,0.002425692,0.020695877,3.493878271,3.621017816,3.765828198,4.748351935,4.992510583
ENSG00000168350,DEGS2,1.256598181,2.942770122,17.59997105,0.004901225,0.030328473,2.010016029,2.54538445,2.360256948,3.6799819,3.407685412
ENSG00000102057,KCND1,1.257426866,3.062457052,19.43824052,0.003831279,0.026527271,2.305696664,2.381004728,2.614844463,3.840951636,3.478642046
ENSG00000141858,SAMD1,1.257579629,4.947661754,14.35444069,0.008214208,0.040823917,3.977752142,4.264442681,4.625470928,5.210359513,5.848089953
ENSG00000103313,MEFV,1.258341273,3.768228862,14.97335897,0.007354345,0.038273078,3.209480721,2.998734211,3.199832335,4.729117058,3.922196788
ENSG00000188511,C22orf34,1.258395309,4.588741883,19.59477771,0.003754966,0.026247325,3.595787473,4.115434676,4.097286103,5.258110281,5.149347866
ENSG00000137273,FOXF2,1.258422419,1.893068934,12.44970584,0.011335069,0.049292463,1.504271636,0.771086504,1.481487085,2.719708593,2.213572745
ENSG00000141556,TBCD,1.258612371,7.493512031,39.45860335,0.00057731,0.011211948,6.787767601,6.990566083,6.777751902,8.109769777,8.115832209
ENSG00000176715,ACSF3,1.258675612,6.37711589,22.9785849,0.00250065,0.020984254,5.528971701,5.819880118,5.849377742,7.224110698,6.724570615
ENSG00000130702,LAMA5,1.258827548,6.730261426,21.42329735,0.00306881,0.023352659,5.716611617,6.044563474,6.428319128,7.34591408,7.352666094
ENSG00000130766,SESN2,1.259077586,5.364887573,18.74322602,0.004223917,0.02796521,4.482316286,4.871697713,4.803565444,6.241201763,5.667522768
ENSG00000161956,SENP3,1.259268075,5.516603212,13.194065,0.009954886,0.045692998,4.961031641,4.826750678,4.849369655,6.561084608,5.526729538
ENSG00000101104,PABPC1L,1.259405977,5.241874654,14.33256706,0.008243137,0.040881081,4.397055686,4.707846312,4.692346627,6.232690474,5.355065403
ENSG00000141985,SH3GL1,1.259530868,6.288102833,23.67208331,0.00231465,0.020133581,5.790114047,5.5257803,5.622845295,7.13922289,6.630326817
ENSG00000129993,CBFA2T3,1.25962656,4.457384001,16.12730388,0.006122613,0.034251901,3.470219831,3.6828559,4.213933137,5.128309545,5.016554922
ENSG00000101057,MYBL2,1.259653264,6.044631229,26.68374752,0.001688284,0.017309794,5.188288198,5.564624238,5.443326397,6.755424786,6.565252784
ENSG00000147443,DOK2,1.260281237,2.343538691,13.70897079,0.009001261,0.042926933,1.594573887,1.477277437,2.050907176,2.618809247,3.213337076
ENSG00000169682,SPNS1,1.260362326,3.483632539,19.07287064,0.004017495,0.027314985,2.836515605,2.998734211,2.717211394,4.323762604,3.825698783
ENSG00000170075,GPR37L1,1.260522753,3.274968722,19.4195675,0.003840518,0.026569299,2.550963659,2.862855024,2.504655505,4.049168362,3.702654114
ENSG00000005884,ITGA3,1.261554893,4.208373486,20.37510898,0.003402924,0.024820222,3.606678829,3.500268092,3.61488252,4.537868898,5.063473808
ENSG00000024422,EHD2,1.261593198,5.404450103,22.08525529,0.002770285,0.022069148,4.639064306,4.770897921,4.880588732,5.75307102,6.250782616
ENSG00000173175,ADCY5,1.261903321,6.310848224,29.88433973,0.001245217,0.015040037,5.488326692,5.739710116,5.770623177,6.854166343,7.003529563
ENSG00000149923,PPP4C,1.261924092,6.714199671,28.36274826,0.001433939,0.016059845,6.096690654,6.048483829,6.078197618,7.550151266,7.080633875
ENSG00000159884,CCDC107,1.261991323,2.158627007,13.76075697,0.008925592,0.042699198,1.250183591,1.652350054,1.697238966,2.36834876,3.067511282
ENSG00000142347,MYO1F,1.262301476,4.04512484,23.143603,0.002454661,0.020826866,3.332672193,3.417807717,3.481612306,4.827354481,4.472762034
ENSG00000099992,TBC1D10A,1.262316395,5.849140125,18.89466864,0.004181261,0.027877221,5.047504862,5.145019355,5.413143165,6.753046105,6.114463989
ENSG00000236138,DUX4L26,1.262474332,1.082548601,19.87583184,0.003622888,0.025686932,0.636118233,0.430103223,0.434003259,1.796023522,1.51342756
ENSG00000185730,ZNF696,1.263018818,5.059612695,18.72981485,0.004203309,0.027919728,4.299742296,4.43586303,4.521790874,5.961101457,5.326497319
ENSG00000181135,ZNF707,1.26303395,5.936151094,25.60828102,0.001882982,0.018113882,5.132858909,5.414749584,5.328346029,6.725405603,6.364437223
ENSG00000234127,TRIM26,1.263519746,6.115966766,25.15013865,0.001974878,0.018544846,5.213443993,5.589054156,5.593537268,6.861913736,6.598820428
ENSG00000066230,SLC9A3,1.263542373,3.844243532,21.58804097,0.002937029,0.022841979,3.279214623,2.932393737,3.385394112,4.487246957,4.431626187
ENSG00000249115,HAUS5,1.263622408,5.65301965,28.63486778,0.001397559,0.015842914,5.002856301,4.961760702,5.074338355,6.139241954,6.395330668
ENSG00000139549,DHH,1.264504432,6.309971126,14.64589152,0.007841221,0.03981139,5.571285566,6.020814958,5.328346029,7.240335117,6.536439553
ENSG00000074964,ARHGEF10L,1.264910228,4.878089914,24.40574276,0.002137153,0.019314481,4.378111056,4.115434676,4.213933137,5.380276449,5.60546369
ENSG00000110076,NRXN2,1.264911729,6.957421904,22.07371294,0.002859881,0.02249532,5.952598154,6.289491131,6.626800826,7.699066973,7.44783922
ENSG00000172081,MOB3A,1.265452856,5.310999992,27.82455396,0.00150963,0.016450472,4.579499192,4.682842535,4.746608887,6.017683326,5.839129322
ENSG00000164237,CMBL,1.265519087,4.47741001,12.68235002,0.010877939,0.048049706,3.789848972,4.014832165,3.697346794,5.501428378,4.529564589
ENSG00000101306,MYLK2,1.266525458,1.590911444,12.30933607,0.011623219,0.049941189,0.455126501,0.915457257,1.434175804,2.154307227,2.213572745
